interval,hour_utc,load_kW,PV_kW,ambient_C,ripple,ripple_estimate,Tj_start_C,Tj_estimate_C,Ts_start_C,Ts_estimate_C,Tj_peak_C,action_kW,executed_mean_kW,energy_kWh,operating_cost_USD,DR_shortfall_kWh,grid_energy_kWh,loss_energy_kWh,trip,thermal_exceedance_seconds,solver_status,solver_seconds,rainflow_gap_USD,iterations
0,0.0,7.865838838684025,0.0,27.5981897569052,0.6788398170194039,0.4,32.7981897569052,32.654817050929175,31.5981897569052,31.61607380178033,32.7981897569052,0.0,0.0,200.0,0.24197516516052076,0.0,2.0164597096710066,0.05,0,0,optimal,0.012154199997894466,0.0,1
1,0.25,7.865838838684025,0.0,27.41925765173548,0.6965490576310533,0.4,32.7981897569052,33.353361291431426,31.5981897569052,31.656339173828368,32.7981897569052,0.0,0.0,200.0,0.24197516516052076,0.0,2.0164597096710066,0.05,0,0,optimal,0.010846200020750985,0.0,1
2,0.5,7.865838838684025,0.0,27.25320352048645,0.6991600960922753,0.4,32.70422181165884,33.122477206297894,31.504095000422897,31.38640073294762,32.70422181165884,0.0,0.0,200.0,0.24197516516052076,0.0,2.0164597096710066,0.05,0,0,optimal,0.010884899995289743,0.0,1
3,0.75,7.865838838684025,0.0,27.10073843244121,0.6864949944468823,0.4,32.572337185673405,33.283544784242096,31.372159375555125,31.306200297721134,32.572337185673405,0.0,0.0,200.0,0.24197516516052076,0.0,2.0164597096710066,0.05,0,0,optimal,0.01088830002117902,0.0,1
4,1.0,8.219359685366454,0.0,26.962515266513638,0.6594168584419384,0.4,32.429620433068344,31.713053871253162,31.22942807330388,31.295282604606186,32.429620433068344,0.0,0.0,200.0,0.2525807905609936,0.0,2.104839921341614,0.05,0,0,optimal,0.010850099992239848,0.0,1
5,1.25,8.219359685366454,0.0,26.839125915520636,0.6197710182974447,0.4,32.28925665712666,31.84430790853803,31.08906749227875,30.878545703938556,32.28925665712666,0.0,0.0,200.0,0.2525807905609936,0.0,2.104839921341614,0.05,0,0,optimal,0.0106851999880746,0.0,1
6,1.5,8.219359685366454,0.0,26.731098751606243,0.5702592725013997,0.4,32.15780867599737,31.66216953688029,30.9576315388662,31.11535982689213,32.15780867599737,0.0,0.0,200.0,0.2525807905609936,0.0,2.104839921341614,0.05,0,0,optimal,0.011010300018824637,0.0,1
7,1.75,8.219359685366454,0.0,26.63889636367097,0.5142557647077755,0.4,32.03866604890541,32.44618427891772,30.83850550189441,30.71251962195665,32.03866604890541,0.0,0.0,200.0,0.2525807905609936,0.0,2.104839921341614,0.05,0,0,optimal,0.011201699991943315,0.0,1
8,2.0,9.014781590401917,0.0,26.562913576495117,0.45557704142253475,0.4,31.93367919032702,32.15540461304142,30.73353772447359,30.631694257835626,31.93367919032702,0.0,0.0,200.0,0.2764434477120576,0.0,2.303695397600479,0.05,0,0,optimal,0.011330699984682724,0.0,1
9,2.25,9.014781590401917,0.0,26.50347576003847,0.39822196066639165,0.4,31.84393311890458,31.32407876251874,30.643812195113682,30.523004718431828,31.84393311890458,0.0,0.0,200.0,0.2764434477120576,0.0,2.303695397600479,0.05,0,0,optimal,0.01918820000719279,2.5336971777166206e-05,2
